'5.1.0, Vijeo-Designer 6.2.6 CSV output
Type,Name,Data Type,Data Source,Dimension,Description,Initial Value,NumofBytes,Data Sharing,Alarm,Language1 ID,Alarm Message,Language2 ID,Alarm Message,Alarm Type,Trigger Condition,Deadband,Target,LoLo\Lo\Hi\HiHi,Minor,Major,Alarm Group,Severity,Vibration Pattern,Vibration Time,Sound File,Play Mode,Scan Group,Device Address,Bit Number,Data Format,Signed,Data Length,Offset Bit No,Bit Width,InputRange,Min,Max,DataScaling,RawMin,RawMax,ScaledMin,ScaledMax,IndirectEnabled,IndirectAddress,Retentive,LoggingGroup,LogUserOperationsOnVariable
Folder,SINAMICS_V20_VAR,,,,"",
Variable,SINAMICS_V20_VAR.TOTAL_KWH,INT,External,0,"HZ",,,None,Disable,1,,2,,,,,,,,,,,,,,,SINAMICS_V20,"40029",,BIN,2sComplement,16Bits,,,Disable,,,Disable,,,,,Disable,,,,Disable,
Variable,SINAMICS_V20_VAR.DC_BUS_VOLTS,INT,External,0,"HZ",,,None,Disable,1,,2,,,,,,,,,,,,,,,SINAMICS_V20,"40030",,BIN,2sComplement,16Bits,,,Disable,,,Disable,,,,,Disable,,,,Disable,
Variable,SINAMICS_V20_VAR.REFERENCE,INT,External,0,"HZ",,,None,Disable,1,,2,,,,,,,,,,,,,,,SINAMICS_V20,"40031",,BIN,2sComplement,16Bits,,,Disable,,,Disable,,,,,Disable,,,,Disable,
Variable,SINAMICS_V20_VAR.RATED_PWR,INT,External,0,"HZ",,,None,Disable,1,,2,,,,,,,,,,,,,,,SINAMICS_V20,"40032",,BIN,2sComplement,16Bits,,,Disable,,,Disable,,,,,Disable,,,,Disable,
Variable,SINAMICS_V20_VAR.OUTPUT_VOLTS,INT,External,0,"HZ",,,None,Disable,1,,2,,,,,,,,,,,,,,,SINAMICS_V20,"40033",,BIN,2sComplement,16Bits,,,Disable,,,Disable,,,,,Disable,,,,Disable,
Variable,SINAMICS_V20_VAR.FWD_REV,BOOL,External,0,"HZ",,,None,Disable,1,,2,,,,,,,,,,,,,,,SINAMICS_V20,"40034",00,,,,,,,,,,,,,,Disable,,,,Disable,
Variable,SINAMICS_V20_VAR.AT_MAX_FREQ,BOOL,External,0,"HZ",,,None,Disable,1,,2,,,,,,,,,,,,,,,SINAMICS_V20,"40036",00,,,,,,,,,,,,,,Disable,,,,Disable,
Variable,SINAMICS_V20_VAR.CONTROL_MODE,BOOL,External,0,"HZ",,,None,Disable,1,,2,,,,,,,,,,,,,,,SINAMICS_V20,"40037",00,,,,,,,,,,,,,,Disable,,,,Disable,
Variable,SINAMICS_V20_VAR.ENABLED,BOOL,External,0,"HZ",,,None,Disable,1,,2,,,,,,,,,,,,,,,SINAMICS_V20,"40038",00,,,,,,,,,,,,,,Disable,,,,Disable,
Variable,SINAMICS_V20_VAR.READY_TO_RUN,BOOL,External,0,"HZ",,,None,Disable,1,,2,,,,,,,,,,,,,,,SINAMICS_V20,"40039",00,,,,,,,,,,,,,,Disable,,,,Disable,
Variable,SINAMICS_V20_VAR.ANALOG_IN_1,INT,External,0,"HZ",,,None,Disable,1,,2,,,,,,,,,,,,,,,SINAMICS_V20,"40040",,BIN,2sComplement,16Bits,,,Disable,,,Disable,,,,,Disable,,,,Disable,
Variable,SINAMICS_V20_VAR.ANALOG_IN_2,INT,External,0,"HZ",,,None,Disable,1,,2,,,,,,,,,,,,,,,SINAMICS_V20,"40041",,BIN,2sComplement,16Bits,,,Disable,,,Disable,,,,,Disable,,,,Disable,
Variable,SINAMICS_V20_VAR.ANALOG_OUT_1,INT,External,0,"HZ",,,None,Disable,1,,2,,,,,,,,,,,,,,,SINAMICS_V20,"40042",,BIN,2sComplement,16Bits,,,Disable,,,Disable,,,,,Disable,,,,Disable,
Variable,SINAMICS_V20_VAR.FREQ_ACTUAL,INT,External,0,"HZ",,,None,Disable,1,,2,,,,,,,,,,,,,,,SINAMICS_V20,"40044",,BIN,2sComplement,16Bits,,,Disable,,,Disable,,,,,Disable,,,,Disable,
Variable,SINAMICS_V20_VAR.PID_SETP_OUT,INT,External,0,"HZ",,,None,Disable,1,,2,,,,,,,,,,,,,,,SINAMICS_V20,"40045",,BIN,2sComplement,16Bits,,,Disable,,,Disable,,,,,Disable,,,,Disable,
Variable,SINAMICS_V20_VAR.PID_OUTPUT,INT,External,0,"HZ",,,None,Disable,1,,2,,,,,,,,,,,,,,,SINAMICS_V20,"40046",,BIN,2sComplement,16Bits,,,Disable,,,Disable,,,,,Disable,,,,Disable,
Variable,SINAMICS_V20_VAR.DIGITAL_IN_1,BOOL,External,0,"",,,Read Only,Disable,1,,2,,,,,,,,,,,,,,,SINAMICS_V20,"40048",00,,,,,,,,,,,,,,Disable,,,,Disable,
Variable,SINAMICS_V20_VAR.DIGITAL_IN_2,BOOL,External,0,"HZ",,,Read Only,Enable,1,"Recycle Filter Dirty",2,"Recycle Filter Dirty","","when high",,,"_\_\_\_",,,DPS_Alarm,1,"",,"","",SINAMICS_V20,"40049",00,,,,,,,,,,,,,,Disable,,,,Disable,
Variable,SINAMICS_V20_VAR.DIGITAL_IN_3,BOOL,External,0,"HZ",,,None,Disable,1,,2,,,,,,,,,,,,,,,SINAMICS_V20,"40050",00,,,,,,,,,,,,,,Disable,,,,Disable,
Variable,SINAMICS_V20_VAR.DIGITAL_IN_4,BOOL,External,0,"HZ",,,None,Disable,1,,2,,,,,,,,,,,,,,,SINAMICS_V20,"40051",00,,,,,,,,,,,,,,Disable,,,,Disable,
Variable,SINAMICS_V20_VAR.FAULT,BOOL,External,0,"HZ",,,None,Disable,1,,2,,,,,,,,,,,,,,,SINAMICS_V20,"40054",00,,,,,,,,,,,,,,Disable,,,,Disable,
Variable,SINAMICS_V20_VAR.LAST_FAULT,INT,External,0,"HZ",,,None,Disable,1,,2,,,,,,,,,,,,,,,SINAMICS_V20,"40055",,BIN,2sComplement,16Bits,,,Disable,,,Disable,,,,,Disable,,,,Disable,
Variable,SINAMICS_V20_VAR.F1_FAULT,INT,External,0,"HZ",,,None,Disable,1,,2,,,,,,,,,,,,,,,SINAMICS_V20,"40056",,BIN,2sComplement,16Bits,,,Disable,,,Disable,,,,,Disable,,,,Disable,
